

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"AMAZONAS"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"1,146 (100.000 %)","1,146 (100.000 %)","319,326","225,565 (70.638 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"SENTIMIENTO AMAZONENSE REGIONAL","44,732","23.922 %","19.831 %"
"MOVIMIENTO REGIONAL VICTORIA AMAZONENSE","41,133","21.997 %","18.236 %"
"MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO","31,132","16.649 %","13.802 %"
"MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA","8,805","4.709 %","3.904 %"
"JUNTOS POR EL PERU","13,838","7.400 %","6.135 %"
"FUERZA POPULAR","1,668","0.892 %","0.739 %"
"RENOVACION POPULAR","30,879","16.513 %","13.690 %"
"ALIANZA PARA EL PROGRESO","14,807","7.918 %","6.564 %"
"TOTAL DE VOTOS VÁLIDOS","186,994","100.000 %","82.900 %"
"VOTOS EN BLANCO","19,538","","8.662 %"
"VOTOS NULOS","19,033","","8.438 %"
"TOTAL DE VOTOS EMITIDOS","225,565","","100.000 %"
""
""
"Actas","1,146"
"Actas procesadas 100.000 %","1,146"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","1,146"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
