

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"PASCO"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"730 (100.000 %)","730 (100.000 %)","210,556","146,861 (69.749 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"PASCO VERDE","29,709","24.527 %","20.229 %"
"MOVIMIENTO REGIONAL JUVENTUD PASQUEÑA","6,276","5.181 %","4.273 %"
"PASCO DIGNIDAD","16,025","13.230 %","10.912 %"
"PARTIDO FRENTE DE LA ESPERANZA 2021","14,773","12.196 %","10.059 %"
"PODEMOS PERU","24,451","20.186 %","16.649 %"
"PARTIDO POLITICO NACIONAL PERU LIBRE","4,112","3.395 %","2.800 %"
"PARTIDO DEMOCRATICO SOMOS PERU","25,782","21.285 %","17.555 %"
"TOTAL DE VOTOS VÁLIDOS","121,128","100.000 %","82.478 %"
"VOTOS EN BLANCO","14,825","","10.095 %"
"VOTOS NULOS","10,908","","7.427 %"
"TOTAL DE VOTOS EMITIDOS","146,861","","100.000 %"
""
""
"Actas","730"
"Actas procesadas 100.000 %","730"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","730"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
