

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"MADRE DE DIOS"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"421 (100.000 %)","421 (100.000 %)","123,947","91,150 (73.539 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"ALIANZA LIBERTAD MADREDIOSENSE","6,758","8.705 %","7.414 %"
"MOVIMIENTO REGIONAL FUERZA POR MADRE DE DIOS - MR FMDD","10,275","13.234 %","11.273 %"
"MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS","20,740","26.714 %","22.754 %"
"PODEMOS PERU","4,895","6.305 %","5.370 %"
"ALIANZA PARA EL PROGRESO","2,395","3.085 %","2.628 %"
"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","24,695","31.808 %","27.093 %"
"PARTIDO POLITICO NACIONAL PERU LIBRE","6,092","7.847 %","6.683 %"
"PARTIDO DEMOCRATICO SOMOS PERU","1,788","2.303 %","1.962 %"
"TOTAL DE VOTOS VÁLIDOS","77,638","100.000 %","85.176 %"
"VOTOS EN BLANCO","7,650","","8.393 %"
"VOTOS NULOS","5,862","","6.431 %"
"TOTAL DE VOTOS EMITIDOS","91,150","","100.000 %"
""
""
"Actas","421"
"Actas procesadas 100.000 %","421"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","421"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
