

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"APURIMAC"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"1,182 (100.000 %)","1,182 (100.000 %)","333,351","254,051 (76.211 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"PROGRESISTA DE APURIMAC","19,588","9.613 %","7.710 %"
"MOVIMIENTO REGIONAL HATARIY APURIMAC","63,912","31.364 %","25.157 %"
"PARTIDO FRENTE DE LA ESPERANZA 2021","82,109","40.294 %","32.320 %"
"ACCION POPULAR","11,328","5.559 %","4.459 %"
"ALIANZA PARA EL PROGRESO","26,839","13.171 %","10.564 %"
"TOTAL DE VOTOS VÁLIDOS","203,776","100.000 %","80.211 %"
"VOTOS EN BLANCO","34,359","","13.524 %"
"VOTOS NULOS","15,916","","6.265 %"
"TOTAL DE VOTOS EMITIDOS","254,051","","100.000 %"
""
""
"Actas","1,182"
"Actas procesadas 100.000 %","1,182"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","1,182"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
