

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"SAN MARTIN"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"2,290 (100.000 %)","2,290 (100.000 %)","665,119","508,169 (76.403 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"NUEVA AMAZONIA","11,264","2.675 %","2.217 %"
"UNION REGIONAL","40,494","9.616 %","7.969 %"
"FUERZA POPULAR","4,060","0.964 %","0.799 %"
"ACCION POPULAR","33,779","8.021 %","6.647 %"
"ALIANZA PARA EL PROGRESO","70,696","16.787 %","13.912 %"
"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","88,659","21.053 %","17.447 %"
"PARTIDO DEMOCRATICO SOMOS PERU","172,176","40.884 %","33.882 %"
"TOTAL DE VOTOS VÁLIDOS","421,128","100.000 %","82.872 %"
"VOTOS EN BLANCO","50,960","","10.028 %"
"VOTOS NULOS","36,081","","7.100 %"
"TOTAL DE VOTOS EMITIDOS","508,169","","100.000 %"
""
""
"Actas","2,290"
"Actas procesadas 100.000 %","2,290"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","2,290"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
