

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"LAMBAYEQUE"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"3,363 (100.000 %)","3,363 (100.000 %)","992,094","775,196 (78.137 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"MOVIMIENTO REGIONAL CONSTRUYENDO","80,104","14.207 %","10.333 %"
"PARTIDO FRENTE DE LA ESPERANZA 2021","50,394","8.938 %","6.501 %"
"FUERZA POPULAR","92,901","16.477 %","11.984 %"
"ALIANZA PARA EL PROGRESO","117,173","20.781 %","15.115 %"
"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","77,869","13.811 %","10.045 %"
"PARTIDO POLITICO NACIONAL PERU LIBRE","33,159","5.881 %","4.277 %"
"PARTIDO DEMOCRATICO SOMOS PERU","112,238","19.906 %","14.479 %"
"TOTAL DE VOTOS VÁLIDOS","563,838","100.000 %","72.735 %"
"VOTOS EN BLANCO","137,484","","17.735 %"
"VOTOS NULOS","73,874","","9.530 %"
"TOTAL DE VOTOS EMITIDOS","775,196","","100.000 %"
""
""
"Actas","3,363"
"Actas procesadas 100.000 %","3,363"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","3,363"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
