

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"ANCASH"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"3,189 (100.000 %)","3,189 (100.000 %)","910,769","702,624 (77.146 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"SOCIOS POR ANCASH","104,167","21.768 %","14.825 %"
"MOVIMIENTO ACCION NACIONALISTA PERUANO","54,341","11.356 %","7.734 %"
"ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA","167,802","35.065 %","23.882 %"
"PARTIDO FRENTE DE LA ESPERANZA 2021","23,375","4.885 %","3.327 %"
"JUNTOS POR EL PERU","96,889","20.247 %","13.790 %"
"FUERZA POPULAR","14,873","3.108 %","2.117 %"
"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","17,093","3.572 %","2.433 %"
"TOTAL DE VOTOS VÁLIDOS","478,540","100.000 %","68.108 %"
"VOTOS EN BLANCO","153,659","","21.869 %"
"VOTOS NULOS","70,425","","10.023 %"
"TOTAL DE VOTOS EMITIDOS","702,624","","100.000 %"
""
""
"Actas","3,189"
"Actas procesadas 100.000 %","3,189"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","3,189"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
