

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"TUMBES"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"583 (100.000 %)","583 (100.000 %)","171,777","137,390 (79.982 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"RENOVACION TUMBESINA","14,595","15.187 %","10.623 %"
"MOVIMIENTO POLITICO REGIONAL DIGNIDAD TUMBESINA","20,917","21.766 %","15.225 %"
"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA","6,279","6.534 %","4.570 %"
"PARTIDO FRENTE DE LA ESPERANZA 2021","3,609","3.755 %","2.627 %"
"FUERZA POPULAR","8,580","8.928 %","6.245 %"
"ALIANZA PARA EL PROGRESO","31,549","32.829 %","22.963 %"
"PARTIDO POLITICO NACIONAL PERU LIBRE","7,709","8.022 %","5.611 %"
"PARTIDO DEMOCRATICO SOMOS PERU","2,862","2.978 %","2.083 %"
"TOTAL DE VOTOS VÁLIDOS","96,100","100.000 %","69.947 %"
"VOTOS EN BLANCO","26,531","","19.311 %"
"VOTOS NULOS","14,759","","10.742 %"
"TOTAL DE VOTOS EMITIDOS","137,390","","100.000 %"
""
""
"Actas","583"
"Actas procesadas 100.000 %","583"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","583"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
