

"Resultados de elecciones regionales - Gobernador y vicegobernador"
"Elecciones regionales y municipales 2022"
""
"Ubigeo"
"AYACUCHO"
""
"Actas procesadas","Actas contabilizadas","Electores hábiles","Participación ciudadana"
"1,770 (100.000 %)","1,770 (100.000 %)","493,358","368,427 (74.677 %)"
""
"Actualización"
"Fecha de actualización: 02/12/2022 -  16:59 h"
""
""
"Organización política","Total","% Votos válidos","% Votos emitidos"
"MOVIMIENTO REGIONAL AGUA","101,548","34.195 %","27.563 %"
"MOVIMIENTO REGIONAL WARI LLAQTA","138,965","46.794 %","37.718 %"
"MOVIMIENTO REGIONAL GANA AYACUCHO","37,565","12.649 %","10.196 %"
"PARTIDO FRENTE DE LA ESPERANZA 2021","5,655","1.904 %","1.535 %"
"ALIANZA PARA EL PROGRESO","5,905","1.988 %","1.603 %"
"PARTIDO DEMOCRATICO SOMOS PERU","7,331","2.469 %","1.990 %"
"TOTAL DE VOTOS VÁLIDOS","296,969","100.000 %","80.605 %"
"VOTOS EN BLANCO","48,441","","13.148 %"
"VOTOS NULOS","23,017","","6.247 %"
"TOTAL DE VOTOS EMITIDOS","368,427","","100.000 %"
""
""
"Actas","1,770"
"Actas procesadas 100.000 %","1,770"
"Actas enviadas al JEE","0"
""
"Información referencial"
"Mesas instaladas (N)","1,770"
"Mesas no instaladas (O)","0"
"Mesas por informar (P)","0"
""
